"id"	"prob"
598	-0.296813192986528
12048	-1.18883219253936
40908	1.27419806353001
33283	2.08484497538676
40600	-7.18462787938513
19805	-2.16092981981722
20784	1.35606193648383
19048	-1.95629913632251
37061	2.20527718181954
3983	-9.78704898762607
10403	-4.84967691973344
28874	1.27335218891858
11099	2.07406552958031
12940	2.63938136814291
41437	-2.36758115119572
3554	0.990997531858975
22356	-0.242107303927033
23521	-6.079804554509
19043	1.74461329484063
30978	2.07374326058134
39297	1.68003105777504
39470	1.87114933179338
22235	0.213568088377339
35270	2.17771493700898
6693	0.863124459326038
5657	-0.267272058452419
32121	1.14152653949613
20400	-0.573844627432594
17806	0.22516544904969
22512	0.73240095461687
28606	0.686089653430195
48490	-3.35245545962064
1403	1.54203981366634
17124	-2.49824724986267
27901	-0.854611475073019
20999	2.00026995570031
35827	-1.17124911863089
26701	-0.312089302643654
48095	-1.14346342834143
12253	0.0221873161198621
11177	-1.22095449353108
7686	-1.49567814945306
36491	-2.34318109212728
27051	-1.05147919278864
3700	2.70253657414801
32648	1.57133862380719
16627	4.43479515212909
14605	-3.42902289359106
11235	0.771744147117706
6006	-1.33096843576486
44976	-1.15016758090448
23594	-2.28325605232834
24771	-3.44978352408277
34332	0.971704897508609
19847	2.13398797696297
37046	-2.96709582535867
3358	0.109126746821571
47112	-1.340074398531
4522	-0.988424194288026
37803	0.870368860263331
41939	1.46444887218192
3882	2.65831581583399
25287	-3.87102939169395
46006	1.15114727929665
36394	-0.423444303709973
19123	0.558640251088818
37707	-3.20239445833883
18962	-1.88484267907017
34016	2.25917892976925
33850	-4.04527266029609
12106	-1.88668835459536
30158	-0.568225976173338
11406	4.32875175673484
36719	3.002184484446
6521	2.66797146837293
37565	0.555929972619383
9404	1.3337188986112
31922	-0.508989529720446
26954	-1.07976187925005
42225	1.6371052916131
26929	1.11129905166371
22202	1.38000134406008
480	-0.776231137413722
15022	2.43663867450873
13299	0.612281484185539
44668	-3.22172641462314
13588	1.4767700536795
36871	0.83651180578671
43907	3.63526025317554
4789	-1.00273415503575
11538	-0.391896326629292
41758	0.718355709915715
33352	1.19683840762119
32596	-0.211453139846791
27669	-1.27501298441842
46771	0.311523895133637
17018	3.25923191086009
31622	0.175376005901096
16225	-2.51937432913875
18878	0.353291127111011
19476	1.96890895649096
25314	2.39513121019716
41037	0.443337264661352
34298	-0.491024251383147
7893	-0.234619950866506
30635	1.43550056390153
12052	0.410930983614678
24816	1.08270300152653
46217	1.7138597199897
27550	0.865564434521514
45642	2.5326399248145
15635	-3.24671110890095
29120	1.53014423603829
42335	4.63143300874145
47655	-0.347435578324525
30227	-3.71730423111575
48625	4.54527369395905
40005	1.29027384768206
26223	1.41460306292042
38348	-3.30365077543264
9217	3.18015120474863
18785	4.05421625471109
40335	2.65053070490843
14266	-2.73658004895271
43974	3.47663715522664
46282	3.52911635424339
44011	-2.59011657432305
38808	1.9447985240133
20559	-1.16135229052639
2150	-3.18246256469926
44500	-1.85024904910867
2237	-7.32690263379683
40275	-5.84424652956304
3545	2.60239687995009
19680	4.42778306455634
20363	2.23680791917481
39706	-2.22973873629787
44823	0.896057329339366
37537	-1.47135587139142
49783	2.53154376206413
15042	0.442357810899801
38773	4.06610557758525
12725	-2.30143785018006
34341	3.95230482030601
14057	2.23384689662569
48392	0.00102416354556343
46800	-0.602487202348188
4596	-0.839234345300112
49773	-0.315558863965144
41011	-1.12124801533646
20447	-2.63953505070627
31965	0.0498167875468138
45221	0.32239793821917
28223	-0.812268954547354
28355	3.34977735428119
14832	-0.122895043177443
6426	-0.0130155853018988
34101	8.64041924269395
26530	-11.088116481533
9133	3.5189606063585
9636	-0.191786166183221
41268	-2.22315278896953
31698	3.06815882624956
39268	0.618517709680015
41832	0.758447039944505
3819	0.936047288320918
22394	-0.848620227016748
2494	-1.92504313154147
24031	-1.03411984069937
20486	-1.25077905741719
13898	-8.22653217429438
41262	0.619037371816153
17299	-7.48335510677472
14981	1.74512523426351
22495	-3.50180979910746
28537	-1.20851407045732
31597	-1.08559828714541
32912	2.24769680960078
38500	0.120261122615574
38272	-1.55447127864906
19433	-3.11619121857575
28949	-3.24022534803797
7406	-2.1562597916753
13028	0.169803899068534
22884	-0.344659791575819
39004	-3.2288650587455
37481	-0.516305675185192
5334	-0.42725414101206
14138	-2.12990944620642
1819	-1.83107666778143
2406	-0.441627447701428
49339	3.42740203709115
7599	-1.95334660991531
20698	1.06999799330394
41313	3.8033151903953
32842	6.77739145907161
49898	-0.652076598977257
20733	0.916906411841117
44875	0.54529167288071
39320	0.815109647518774
25705	2.07108572574702
48455	-4.34738771195219
28689	2.19483218069133
4768	2.67262309786492
9785	2.6048857155114
45741	-1.43388879968077
26055	-4.78082320534776
28622	-1.16718756559165
10107	-3.71955425252011
47579	-2.34368392877921
16602	0.0400538104749993
29854	0.383316314745124
47227	-4.85900230608366
4970	-4.41753450619584
16408	-1.92600492812526
11828	3.14394069687808
40298	-2.5866303620394
12211	-0.63053661272134
2970	1.08015154567908
4898	-8.36022774482929
499	0.671853664861246
39638	-2.12825307845067
24628	-3.88273991644042
32824	2.62339249894435
7173	-0.367541278280256
42290	-3.97728528841614
38940	3.3872434326126
5596	3.16602086543363
3512	-1.32848654575038
20652	-0.767103829949778
13795	-1.3193261161587
11964	0.697617984668376
19775	1.62195079673795
18097	2.49029750202835
4300	3.32485132989626
48523	-3.28219669958626
11707	-1.33348155916741
47107	-2.45518987778187
44711	0.903940009319536
26777	-2.32176759039696
33340	3.68377991064697
29621	2.65054561057309
39172	1.54365584671243
15991	-4.62416131402794
41508	-1.69349637670745
35923	0.533329224382576
26689	-2.0560021020686
17981	-0.497203171600318
15895	2.7775960078545
25900	-2.20764719857666
19589	-0.172871244748241
38550	-14.8608131076068
17833	-0.751314521573789
1097	-0.465375368163568
18427	-2.15689969211424
17257	1.44893061267004
17830	-0.938704466828148
11664	0.208320283860715
17309	-2.03447347342958
45909	-1.79831506980734
591	-0.495520156761793
37715	1.8089603112863
43677	0.407156999104853
9766	1.23682540154743
35313	-4.78981969248762
11119	1.4528322020061
14301	0.354363352218727
10880	1.84830796590363
27672	1.45608611105327
40666	-0.614186647327906
17460	-1.9162421262557
8662	-0.879347775842128
31151	-4.77278874464444
24246	-0.200829008341858
25933	0.251997975021579
39743	-3.04081123250163
45888	-4.16976405453781
35773	4.41214872816737
31750	0.854135051976837
8478	-3.22005476354946
41484	4.97010047353655
5834	-0.0281175006075728
18198	0.774074300307025
48808	-3.98933253847144
45616	-2.05605192900671
1994	2.81827574155007
5427	1.25942589306079
1778	-3.03688379589926
43859	-3.36104314186937
2637	0.643481136718988
26296	2.3544571570155
28747	1.50955072143138
9839	-0.603232900169301
39427	-3.79135516821074
13807	0.983044930282269
13224	-0.970416536866919
24411	1.41777156757309
36772	1.30699590410834
26509	0.737272401695516
49883	4.33489631732239
34379	1.11474162110404
1310	1.68144376827049
46083	-8.64732168704186
13078	3.66615262275105
27948	1.90864577619307
34713	-0.776616677914212
47866	1.00922784350775
39912	-0.795825859061146
34276	0.675970718606192
12109	-1.33359395384074
45905	-1.32215072767576
24394	3.96915922781146
46352	-2.68782088108866
41499	-0.350947910603974
4454	-1.14893826067284
49285	-0.916823921686774
22228	1.73747943469513
40189	-3.49290952543809
23760	0.610296384789453
8674	-5.35982430566381
26843	-1.69096007586783
15926	1.22205252154905
30004	-1.94577313828524
49603	-0.045655638910485
30977	3.06310982571952
26854	2.15755577923468
10616	-2.54424759173046
9837	3.98449572620562
14996	1.05189466027269
2643	0.188969404454861
38423	1.67499402590357
44247	0.269915857196816
36586	-2.34893307911449
11601	1.25320705867417
7252	3.34958093904652
44554	5.65608964199632
29665	-5.21554473210863
48201	-2.42400316217187
9284	-5.50652194920594
22587	0.870255882104067
43348	1.04773789695627
23162	-1.03229318941096
47669	2.97124559173173
7657	-3.32770960810588
41833	2.57719246596413
25454	-1.93162448076357
34375	-1.20239022845805
27729	3.66541368219129
19999	-1.9509564724068
3552	-0.129193078206182
8876	1.91426664503897
18766	0.911815780372285
9039	0.878897946341871
41407	4.0116824250496
17804	-1.81942533128838
48725	-1.91368431145953
40896	-0.39935912516787
6328	-0.783715038003761
45427	3.03732448032978
11629	-4.38913221592512
6350	-12.2467731460203
24687	1.55700450263114
3490	-0.916341881864675
7882	-1.79980125742308
4265	1.16904870037247
33709	0.167180407674286
36645	0.90625092825986
15207	-2.63599982549711
2372	-1.19760731046438
44686	-4.44014341654497
25570	1.37268903744037
39777	0.803283392809451
10896	-1.96408496870396
17345	-0.404841964660228
1766	1.17535099586549
770	-4.89183571465765
4311	1.88527050994642
41975	2.77575482717902
33564	1.17295642914958
5424	-4.88520453445026
22149	0.634162115067013
5328	1.88045906657253
4127	-2.8418063147831
6736	2.39327584136084
5241	-1.68016683271232
2293	2.21590467651449
36768	0.790873118483395
35849	-4.3531365058167
4280	-5.88602794463061
31465	0.214119532489609
20374	1.69978185740835
19782	0.0491947391254299
